modality,vocal_channel,emotion,intensity,statement,repetition,actor,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,mfcc_21_mean,mfcc_21_std,mfcc_22_mean,mfcc_22_std,mfcc_23_mean,mfcc_23_std,mfcc_24_mean,mfcc_24_std,mfcc_25_mean,mfcc_25_std,mfcc_26_mean,mfcc_26_std,mfcc_27_mean,mfcc_27_std,mfcc_28_mean,mfcc_28_std,mfcc_29_mean,mfcc_29_std,mfcc_30_mean,mfcc_30_std,mfcc_31_mean,mfcc_31_std,mfcc_32_mean,mfcc_32_std,mfcc_33_mean,mfcc_33_std,mfcc_34_mean,mfcc_34_std,mfcc_35_mean,mfcc_35_std,mfcc_36_mean,mfcc_36_std,mfcc_37_mean,mfcc_37_std,mfcc_38_mean,mfcc_38_std,mfcc_39_mean,mfcc_39_std,mfcc_40_mean,mfcc_40_std,mel_spectogram_mean,mel_spectogram_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_mean,rms_std,pitch_mean,pitch_std,file_path,emotion_label,intensity_label,statement_label,gender
3,1,4,2,1,2,1,-652.24115,153.07811,69.28093,82.55512,-3.6923711,19.86567,11.728851,23.95136,3.0127633,13.222675,11.101811,17.211123,-6.106993,15.571563,-1.568869,10.434839,-6.384502,11.338425,-5.7526946,9.778485,-10.740143,14.179466,-4.3840003,8.180211,1.1800429,7.7044086,-6.008564,10.232393,-2.2729588,6.3594794,0.70329905,7.4699135,-3.6963775,6.5435066,-4.5395217,8.354916,1.7904216,7.305523,-3.0540357,5.5642943,-6.212289,9.678958,-2.3027375,5.6912003,0.5456126,4.9865627,-1.1767191,4.359531,-4.405317,6.9901605,-2.8589845,4.674601,-2.4877412,4.5152698,-4.152132,5.66688,-4.5278826,6.0691786,-1.9703504,5.1275244,-2.4615774,4.838674,-1.4147755,4.2837067,-3.1768486,5.0821223,-2.5488355,4.8107753,-0.9925921,3.4971106,-2.0884802,4.3050575,-0.84824115,4.2616415,-2.4045782,4.1953797,-2.5940487,4.217393,-2.3785262,3.7575524,0.013778048,0.16026151,6780.322651442226,4440.367533801929,5175.501106986342,2138.416504126028,12355.334051724138,7823.770391807906,0.042810198904454026,0.055482620174212585,0.004511432,0.007323615,374.72053946531577,532.2515848649191,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-04-02-01-02-01.wav,sad,strong,kids_talking,male
3,1,4,2,2,2,1,-636.48676,176.49133,70.95319,83.93408,-4.674072,20.43427,14.9717245,22.711124,3.3033524,13.5621195,11.239858,16.447836,-7.639233,17.224329,1.0996047,8.757441,-7.387783,14.755508,-5.972332,11.074847,-11.932848,16.934515,-3.0089712,7.5613656,1.6879239,8.613562,-5.366695,11.682159,-1.5202534,7.479271,0.6162873,6.5036,-5.0215516,8.477628,-4.0088162,8.636655,2.2532144,7.3413644,-3.0063324,7.4409833,-5.5013757,8.132634,-3.3778994,6.4158316,-1.5058589,6.0443983,-1.4256326,4.6945796,-4.7549343,7.2724276,-3.3861935,5.9312625,-2.7200418,4.7772827,-0.60747355,3.678418,-5.5687532,6.850653,-3.0666003,4.562387,-1.2760773,3.8383656,-2.189247,4.7389193,-4.240423,5.5677724,-0.8260472,4.0385776,-2.1374042,3.9593477,-3.2780337,5.391944,-0.46189615,4.3295045,-2.9092548,5.120747,-2.4886181,4.0286603,-2.4560218,4.20357,0.016880564,0.17779341,6896.716930820243,4358.710609582094,5296.212553906982,2032.9455090966285,12508.21314102564,7807.635895390074,0.04164997329059829,0.05756834568652197,0.0058990936,0.007771416,470.21264809378664,708.643566375234,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-04-02-02-02-01.wav,sad,strong,dogs_sitting,male
3,1,3,1,1,1,1,-679.53876,167.63354,78.69846,81.86429,0.6677377,22.317526,10.390019,20.465607,5.2070203,16.059229,11.5252285,18.282974,-7.0435305,17.109539,2.0349188,9.520776,-6.769452,12.58397,-3.4523165,8.608952,-8.604058,13.864192,-2.1430967,8.772295,2.153603,9.80026,-5.775893,11.669182,-1.6065859,6.2746015,1.3426598,6.872414,-3.6853173,6.908001,-2.2485826,7.581049,2.962755,6.5551176,-2.2755644,6.556548,-5.540474,9.363606,-1.7210923,5.6829424,-1.0960617,5.750392,-1.7761083,4.755165,-3.8315887,6.5173936,-2.8404799,6.462168,-0.49156976,4.840651,-1.1081339,4.5850286,-4.480332,6.3688993,-1.8882798,4.6672463,-1.4461466,5.055793,-2.3935592,4.6384864,-3.66927,5.8093157,-0.49370503,3.8941662,-1.3198105,4.0038586,-3.2003286,4.9505563,-0.40073362,3.2130828,-2.3981786,5.157629,-2.7368388,3.9749293,-1.2463549,3.6223483,0.0095876325,0.094960906,6697.877340105959,4251.305681075257,5448.887954940472,2046.5786931049868,12494.560007668711,7762.127736804782,0.05570150738113497,0.04503367233286868,0.004056211,0.005906886,467.9844723169949,630.145832027257,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-01-01-01.wav,happy,normal,kids_talking,male
3,1,2,2,1,2,1,-733.9896,157.95195,82.99157,80.36831,3.7967932,24.129759,13.411559,24.613008,3.1084962,12.357739,16.039553,19.80143,-5.652945,15.008393,5.5606713,10.417044,-7.840987,13.334312,-1.1772105,6.791927,-5.7287865,9.359659,-4.109694,9.152854,3.882382,9.822521,-1.043491,8.323692,1.004057,7.635777,-1.4276097,5.472875,-2.6036158,6.0281024,-0.43864205,6.2865043,1.8452337,5.5889955,-2.6793857,5.721049,-1.474066,7.179041,-1.8256137,4.895957,-0.25426897,6.262476,1.7353027,4.865441,-4.238995,7.164296,-2.1476488,5.6866918,-0.5318237,4.691008,-0.10767623,4.0336294,-3.4672797,6.371152,-1.6796225,4.9865365,-0.3943632,4.619565,-2.1952233,4.423356,-2.3580542,4.53905,-0.26949853,3.6024928,-0.9107762,4.1252513,-0.97108704,3.9585388,-1.1833144,3.5666265,-2.2724655,3.9040313,-2.1504445,3.899986,-2.1373334,3.9105043,0.0012922658,0.016463038,6517.976565172378,4321.480796599608,5341.508570485533,1759.0989749132932,11717.44099069149,7873.522571972655,0.04488291638962766,0.05869514731544421,0.0015512242,0.0021349774,476.86384607836953,600.8199136259248,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-01-02-01.wav,calm,strong,kids_talking,male
3,1,4,1,1,1,1,-715.8727,151.63852,74.985306,79.004196,2.9195237,17.556345,11.441712,22.890228,6.960729,12.670656,13.466071,19.030014,-6.72605,15.274146,4.7315598,9.8893795,-6.0603504,12.50027,-5.0608444,8.457848,-7.6180463,10.6947155,-3.5482144,7.1215806,-1.2796025,8.538816,-3.5052686,8.387849,1.5040185,7.896721,-1.6673055,7.448718,-4.6470814,6.511075,-1.3987222,6.970138,0.42264083,6.6793838,-3.0675159,6.983618,-3.5612206,6.4814687,-3.6089149,5.930597,-2.3603623,7.5607667,0.18047142,3.0890143,-3.6961968,6.2518415,-3.8520033,6.026266,-1.9938285,5.573289,-0.61822915,3.9055147,-4.460588,6.9334903,-2.0738494,4.9666986,-0.553845,3.2047522,-2.5048208,4.459477,-2.6100934,4.4810357,-1.6681178,4.214132,-0.905493,3.9171093,-1.8386655,4.2270083,-1.747307,3.8455005,-1.3653858,3.629344,-1.9686565,3.6500864,-1.5951759,4.4790034,0.0025486317,0.03542168,6355.887480300236,4324.128937637327,5234.605320860073,2070.001900482459,11777.799479166666,7846.641790598521,0.03940700954861111,0.04702040259514325,0.0020295018,0.0031382844,535.2346597078387,709.8423618994882,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-01-01-01.wav,sad,normal,kids_talking,male
3,1,2,2,2,2,1,-724.8058,178.39545,83.05965,84.47258,0.8636632,22.959845,13.715781,27.828926,5.3935223,10.903614,15.34207,17.814941,-3.8907716,12.475336,6.682707,10.498131,-9.109154,12.94525,-2.3108945,8.727646,-7.557554,11.777466,-2.6653073,8.234329,4.4087,9.604495,0.1478567,7.310091,1.0969509,8.003305,-0.12487282,5.4791274,-4.1364384,6.6747622,-0.092557035,6.6256385,1.5357997,5.500026,-1.9606645,7.6505804,-3.120945,7.260645,-1.0665367,5.844614,-0.74615866,5.684614,2.2444818,5.6799173,-4.4618015,7.417066,-2.8692071,6.8142495,-2.0471349,4.748688,0.8056975,4.314861,-3.4585025,5.7044997,-1.2835168,4.3542366,0.78016376,4.044021,-1.3988305,4.189423,-2.0539,4.765813,0.4739487,4.104616,-1.0737795,4.4485326,-0.77955675,3.6929822,-1.4536699,3.951644,-2.325875,4.1726317,-2.7308967,4.034937,-2.0387223,3.9466732,0.002060876,0.01781307,6481.998136586812,4379.124939071207,5216.259740517373,1825.8114948531693,11526.387965425532,7817.514705114661,0.051087724401595744,0.06442968591567974,0.0020813276,0.0026986997,558.4930572014886,747.4586746321817,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-02-02-01.wav,calm,strong,dogs_sitting,male
3,1,3,2,1,2,1,-591.9702,146.69246,72.971,73.35825,-6.905822,24.793226,4.645147,16.101175,0.41286427,15.313574,8.77231,17.476955,-4.1541214,15.355304,-3.5272968,12.404768,-8.41551,11.886048,-5.53817,11.356199,-10.657866,15.643851,-7.126158,15.3211565,4.0717816,8.188614,-3.483225,10.384159,-5.404792,9.280825,0.86933583,8.013306,-2.355638,7.0268817,-4.4506507,11.439275,-0.57840735,7.7367144,-1.7785734,7.6934614,-6.545405,9.2794695,-4.639688,8.42742,-1.1440252,5.3219976,-3.5678375,7.590411,-4.9191566,9.2133665,-4.1422744,6.549941,-3.9449704,5.8644238,-1.9511943,5.7916675,-4.340653,6.5676885,-2.6003568,6.3061075,0.00981252,6.692777,-0.9525534,7.675462,-3.2019978,9.434212,-0.6739312,6.972845,0.5550261,4.9211454,-2.313093,6.6311564,-2.0368211,7.073226,-0.47399592,6.4161906,0.71392536,6.9179397,0.7556539,8.390129,0.037720364,0.5159484,5270.077517266869,3567.457792047615,5079.628551545248,2092.099815448671,10658.701429618768,7148.048666286584,0.05315822030791789,0.04989311409462577,0.0077350195,0.012219388,499.7913930727831,612.7887730781364,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-01-02-01.wav,happy,strong,kids_talking,male
3,1,3,2,2,2,1,-568.1388,167.94746,70.80917,77.56778,-8.760222,23.06055,11.967098,23.183842,-2.9723804,18.205359,10.001247,18.821404,-8.551405,19.716248,0.027817845,10.987712,-9.052507,14.4268055,-6.3288474,10.543929,-12.138224,15.646054,-7.093578,11.440736,1.7016895,9.087112,-5.7180758,10.317531,-3.0275192,7.8473663,1.1591641,6.9626584,-2.6721177,6.029703,-5.5882483,10.114529,-1.0657128,6.1464276,-1.9595199,5.830408,-6.8103833,9.926629,-4.4911523,7.781822,-1.1121565,6.06497,-2.5702627,6.4622784,-5.15708,8.0087,-4.7329016,6.383513,-2.7157762,5.6422925,-2.1995075,5.9656053,-6.433728,7.9735684,-3.5491924,5.1562834,-2.5800998,4.34653,-2.421778,4.758558,-5.1541953,6.3102484,-2.4990623,4.595849,-2.667324,4.891271,-3.7230113,5.503294,-2.9257803,5.544178,-1.8580989,5.3765774,-2.6327937,6.9854584,-2.1749992,5.5984154,0.04689175,0.4805848,6222.558537890443,3952.6376385744065,5087.412798150208,1900.6799194227488,11516.680743243243,7153.534925229247,0.059488492398648646,0.06472674557241107,0.009871895,0.012991189,450.32786779913744,627.686574801173,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-02-02-01.wav,happy,strong,dogs_sitting,male
3,1,4,1,2,2,1,-736.81494,163.89693,70.96664,85.43252,4.8449187,21.49723,13.2525215,26.060715,7.9328117,13.99654,11.802075,15.846298,-4.9299827,14.844779,6.692443,10.216019,-3.7731934,10.466196,-5.046368,9.100104,-8.592158,14.475227,-2.9672074,7.3482566,-0.14794536,8.229922,-3.3797421,7.366784,0.6299928,6.3725853,-0.12634191,5.5154576,-2.5132236,5.1942005,-1.9836738,5.2890706,1.3922098,5.7903695,0.13401183,5.686725,-2.859824,6.5601244,-2.511969,6.128928,-1.2122017,5.827828,1.3082081,4.872169,-3.66229,6.103793,-3.655927,7.570307,-1.4567018,4.3513894,-0.71388763,4.6201496,-3.2499435,5.7873325,-1.7579454,3.9488919,-0.41917333,3.1315339,-1.1189158,3.605518,-2.8217335,4.412579,-1.6057994,3.510119,-1.7481611,3.7896056,-0.4092639,3.3337238,-0.37306392,3.3010194,-0.83902496,2.8405538,-1.4029136,3.5432253,-1.067403,3.8574054,0.0027816575,0.027842203,7106.008408922401,4475.458476881742,5436.401321139731,2034.6154814612125,12793.611550632912,7999.0485731458075,0.0407498516613924,0.05574640095917222,0.002220619,0.0032613012,552.1750219856078,723.3352999165099,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-02-02-01.wav,sad,normal,dogs_sitting,male
3,1,3,1,1,2,1,-658.3063,155.98604,78.063484,82.65511,-0.78696334,23.969797,10.139039,19.598644,8.304726,16.339994,12.286283,17.562168,-4.871698,17.876432,0.5241583,10.842887,-5.5969224,11.671322,-3.214564,9.220687,-9.875024,15.775257,-1.7062539,9.188401,3.7575343,7.7202272,-5.973937,11.882308,-0.33157274,7.583278,2.978453,8.473739,-3.0217645,7.985264,-2.5681202,9.145155,3.6451254,6.9745593,-2.1180198,7.4350224,-5.3756075,10.071977,-2.093978,6.74452,1.6240493,5.253246,-1.1843982,4.934674,-3.4878762,6.406331,-3.219388,6.2033114,-0.42661497,3.5418859,-1.2460377,4.9440346,-5.856864,8.862105,-0.6302452,3.750554,-0.46622038,4.440622,-1.657794,5.237201,-2.3192806,5.2144647,-1.4580048,4.3281655,-1.3490732,4.407203,-3.2940538,5.9475226,-0.007916035,3.4405758,-1.3784134,5.0099053,-3.117127,5.9193897,-0.79918444,3.276083,0.01270527,0.14013338,6308.368223553758,4291.384072502404,5282.939359061876,2115.7790379139333,11824.074961656443,7910.707950653439,0.039031046299846626,0.038234234367426526,0.004627866,0.006904089,518.9278130713692,690.0653249926014,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-01-02-01.wav,happy,normal,kids_talking,male
3,1,3,2,1,1,1,-627.4205,163.59665,67.704384,73.95537,-6.669489,24.530365,9.967615,18.560951,-3.0760908,17.517097,7.208737,18.558771,-5.0634565,17.065226,-2.993555,12.65807,-10.524828,14.815021,-4.989577,9.192746,-8.107446,11.024978,-8.3624735,12.723788,0.3314784,7.8200827,-4.24365,9.754042,-5.219749,7.577179,0.21778564,7.455815,-4.3218575,7.3133054,-4.6360445,9.061284,-1.473587,5.4094973,-3.0157268,6.7512407,-5.5171285,10.178085,-2.4348655,6.4509244,-1.3653436,6.2735753,-4.1196713,7.7468033,-4.51203,6.8464017,-3.3126726,5.9597898,-3.6878445,6.150121,-2.3038878,5.4046345,-4.781651,7.613081,-2.5594134,6.1198797,-1.9499012,5.59024,-1.694022,7.3197527,-1.2470002,7.66234,0.85492843,8.213527,0.93284255,7.767643,0.4561534,8.304185,-0.37700373,7.237312,-1.5009383,6.9680967,-1.9258796,6.6085405,-1.2331253,5.028637,0.022264272,0.24879317,6411.788635957509,3840.595388538912,5347.552530045159,1939.9642945613803,12149.116847826086,7250.412689512368,0.06302224864130435,0.05682413675530126,0.006117453,0.009161273,335.80750166031714,476.32562052171784,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-01-01-01.wav,happy,strong,kids_talking,male
3,1,4,1,2,1,1,-766.6507,172.50626,73.99263,89.24589,2.4763808,17.309732,10.077653,24.160152,7.928804,12.075716,11.792142,16.821234,-5.2503986,15.043642,4.0385647,8.963077,-4.807725,10.8765,-4.9669833,9.277768,-7.7130537,11.746359,-2.5745971,8.013553,0.20226543,6.3563685,-1.4582433,6.0461974,-0.09136569,5.527719,-0.90529317,6.0824924,-2.4779253,5.114741,-1.9300303,5.149114,0.17508851,5.982885,-1.3837141,5.3851023,-3.835055,7.9332566,-4.409331,6.9657335,-0.49962652,5.1476374,1.0700343,4.5489817,-3.8963583,6.1157317,-3.0342019,5.885124,-2.3421688,4.8522096,-1.0309312,4.10165,-3.9242475,5.838552,-1.9133875,3.9577017,0.16074596,3.9840453,-1.4910147,3.5465877,-1.4070644,3.989567,-0.05036154,3.2856102,-1.7097125,3.8024013,-0.8784842,3.2181644,-0.23511335,2.9748178,-1.3237718,3.1508322,-3.3786516,4.3609185,-1.0370684,2.9915469,0.0016820226,0.016420484,6739.503739203785,4819.783066629725,5073.448860653999,2282.046525443833,11920.925151975684,8521.38469887492,0.029216731572948327,0.04813718749631009,0.0016949223,0.0024977708,542.6290403563829,727.4667087498982,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-02-01-01.wav,sad,normal,dogs_sitting,male
3,1,3,1,2,2,1,-683.93146,176.34175,74.13294,82.16912,1.0578562,21.762096,17.886679,25.912731,6.339445,15.254892,11.593822,17.938967,-5.891603,18.2772,6.8250275,10.7202015,-6.587667,14.364214,-1.8747082,8.8471365,-10.637552,17.392427,-2.1259463,8.819413,2.790956,10.49946,-3.7434032,10.520247,0.07247771,7.398969,2.1894686,6.94929,-2.9835167,7.5957828,-1.3212404,7.768735,3.2872798,5.9595532,-3.3843741,7.4052753,-4.5398107,8.633905,-1.5245887,6.3943124,-0.5493213,5.141325,-1.089192,5.5742083,-4.5675645,7.1288576,-1.847011,5.558272,-2.226486,4.4350686,-0.41840065,5.582567,-3.8095338,6.3991075,-2.6951325,5.2946715,0.02267741,3.6344159,-1.1722951,4.363221,-4.315626,6.4159164,-0.29629815,3.8738492,-1.4798707,4.5237045,-2.2765546,4.7341475,-0.5102119,3.9314864,-2.1810303,4.6924043,-2.1710746,4.4524164,-1.2014515,3.7729783,0.006440385,0.060000032,6596.172435081965,4041.2406054491503,5414.113814113971,1944.006164357322,12294.450431034482,7517.57790024342,0.05662799703663793,0.05150196535538241,0.0036507975,0.0047425022,679.9523356897976,774.6750572904083,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-02-02-01.wav,happy,normal,dogs_sitting,male
3,1,2,2,2,1,1,-735.9587,187.68947,83.71625,82.62919,8.72074,26.903605,16.973064,26.548769,1.3004172,11.672387,16.308208,17.852455,-2.9989035,12.928086,8.180385,11.110773,-9.681773,14.561472,1.4794086,8.981866,-8.105539,13.170051,-3.214418,9.152636,3.2796295,10.215397,0.31779963,7.630166,2.817018,6.6006837,-0.3487214,6.592701,-2.9823353,7.426445,1.2632202,7.293964,1.0595355,5.7270393,-2.9681041,7.2393665,-2.5794728,7.696082,-1.8215866,6.878411,-1.6087787,6.5833955,0.56213844,4.8358297,-4.688035,7.4148717,-3.723734,7.8621264,-0.39201403,4.2409215,0.101669505,4.128311,-3.5758035,5.504142,-2.9248936,5.2187996,0.51331097,4.3469157,-1.1766059,4.330474,-3.2791834,6.007091,0.8971122,4.3126335,-1.9701831,4.7313857,-1.853939,3.853424,-0.55244946,3.613786,-2.6094398,5.127543,-2.007781,3.4966867,-1.0270191,3.8298106,0.0016099374,0.011676813,6340.198382246475,4292.3132164950175,5240.971560547377,1780.9749154187975,11378.57990506329,7748.293420271046,0.05152541534810127,0.062127757761169494,0.002051211,0.0023196104,475.9346645548472,648.9070781682666,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-02-01-01.wav,calm,strong,dogs_sitting,male
3,1,3,1,2,1,1,-693.60925,168.46046,77.67328,84.21064,2.3561034,20.50136,12.037886,23.923416,5.2729096,12.207567,9.537619,17.13067,-5.2778487,17.757534,3.8140175,9.665414,-8.264009,13.95254,-3.2064867,9.349864,-11.793282,16.295015,-2.4545705,8.735534,4.334239,10.133971,-4.8832984,8.270962,-2.1284637,6.9109635,2.046353,7.1115446,-3.129044,6.7403994,-1.5454043,8.86713,3.1501718,5.8794937,-3.032046,7.7313113,-4.2286024,7.770097,-1.6262956,5.9636316,-0.13141283,4.720028,-2.0115035,5.2413483,-4.5329547,6.6760416,-2.124431,5.661326,-2.6634705,4.6713853,-0.58327794,5.3517847,-3.9130845,6.562941,-2.240809,4.5937862,-0.5822533,3.8540604,-1.690992,4.3682075,-3.792525,6.2026396,0.03099199,4.187292,-0.82077825,4.5824404,-2.3679044,4.816254,-0.67349875,3.739489,-2.0501907,4.370963,-2.426102,3.9593225,-1.1997958,3.8295324,0.007693968,0.07332268,6667.926847169117,4265.96564769469,5391.621656291101,1972.1798809707461,12287.603539156626,7779.167555398271,0.048661932887801206,0.05526391891674081,0.0036503486,0.0052630836,472.24654472517136,572.1943412746745,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-02-01-01.wav,happy,normal,dogs_sitting,male
3,1,4,2,2,1,1,-650.43463,160.2609,71.005745,86.12572,-1.6740124,21.018295,11.137108,22.952799,6.4263363,12.581113,11.243234,17.548231,-6.4243813,15.925153,1.043488,9.420028,-7.5295334,14.034033,-6.578289,11.195822,-13.766916,18.163126,-3.7808657,7.650508,1.1671071,6.9674478,-6.4665194,11.017584,-1.8466762,7.473653,0.4499358,6.28494,-4.2047253,6.555297,-3.6649117,8.117626,1.6820557,5.507869,-1.8880976,6.2441435,-4.9935975,7.6054935,-3.5044808,6.676548,-1.2243037,4.8158946,-1.6040494,4.3725824,-3.935669,5.889351,-4.6879363,6.727428,-3.0842369,4.822848,-0.7735611,3.882637,-5.076793,5.984173,-3.8286033,5.5194445,-1.9610488,4.102431,-1.5175936,4.2806873,-5.206,6.9117093,-2.0292227,4.1648693,-1.5557456,3.894827,-3.1739335,5.583823,-1.2354316,3.9834583,-3.2201936,4.8039546,-2.3302746,4.5941195,-2.194348,4.401566,0.012767758,0.14083748,6725.494838972653,4417.3222036548195,5255.617468005437,2175.399875400749,12357.371794871795,7939.07829734207,0.042160512375356125,0.05902904331399892,0.0048372704,0.006848423,501.2634981102872,729.5276418587447,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-04-02-02-01-01.wav,sad,strong,dogs_sitting,male
3,1,3,2,2,1,1,-554.2307,160.64427,70.283676,74.18356,-10.080169,22.923765,11.619575,24.505974,-1.2718133,15.763018,10.0290985,18.6975,-6.932471,20.387194,-0.29826084,10.332825,-9.17895,12.714535,-6.3009877,12.18773,-12.876888,16.60009,-5.181731,11.31109,3.789686,10.754865,-6.8733644,11.670328,-3.9640012,8.100161,1.6868476,7.0550957,-3.3288593,8.019227,-5.559685,10.108984,0.8023907,6.62722,-1.9896815,6.6995087,-7.0700197,10.44767,-2.7475646,5.691038,-0.67331463,7.0303364,-3.8868592,7.1956205,-5.2827196,7.4091983,-3.9329636,6.6511173,-2.8237185,5.777936,-2.5137641,5.6609693,-5.8452616,7.5820365,-2.6460059,5.1930075,-3.2979717,5.8066998,-2.9057574,6.172329,-4.4308567,7.1003003,-2.3118117,6.3090973,-2.709728,5.994287,-4.369154,6.182726,-0.90143514,5.466511,-0.36411542,5.60751,-1.4369467,7.0743246,1.6491854,9.913039,0.054526184,0.6693452,5571.829219140869,3464.6470327967886,5004.7834244752385,1874.9797979633752,10670.523648648648,6679.589468639761,0.0670383762668919,0.05874159237371214,0.010461957,0.014025935,520.290318502845,634.2446548687005,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-02-01-01.wav,happy,strong,dogs_sitting,male
3,1,7,1,1,1,1,-681.2215,140.75467,78.88362,68.949394,0.12867455,30.656801,11.79581,27.572018,0.9876596,18.406345,13.565272,19.009365,-6.526605,16.464937,3.7329943,12.67368,-9.42451,13.799789,-3.3148096,8.036285,-10.4992075,13.034349,-4.464769,9.718021,2.7165937,9.327003,-5.9511933,11.539617,-2.682945,7.456307,-0.84177715,8.77411,-6.400971,8.880515,0.05195563,5.790425,-0.35102662,7.4128475,-4.6401844,8.003306,-2.6263683,7.3919573,-3.434622,7.1321006,-1.7358792,6.5404053,-1.9383057,7.149585,-3.4615872,8.440606,-2.3780181,6.34511,-0.108106546,5.1007586,-3.1465926,6.718261,-4.10348,5.8041763,-0.2174855,5.314975,-1.7136936,5.4923716,-1.0425457,4.900658,-2.329696,6.6204457,-0.37061223,5.9672318,-1.5844686,6.291284,-0.65834093,5.191588,-0.25329003,6.4295664,-0.84603786,5.7007837,-0.372904,6.153348,-0.41762105,6.5093,0.003627397,0.048626002,5563.6173074261305,3676.123430375216,5040.08730871494,1947.8627959634657,10598.398760330578,7022.472538610842,0.07578716856060606,0.08016431713772458,0.0024997578,0.0036429795,461.34020567759995,648.4509827024294,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-01-01-01.wav,disgust,normal,kids_talking,male
3,1,7,2,1,1,1,-514.209,125.68405,61.110996,55.121525,-6.6934342,29.061611,7.1199026,26.142855,-13.141234,21.854713,1.2704732,16.396896,-7.10544,16.468393,-1.4572968,13.715877,-14.00056,14.12438,-11.953342,11.605959,-9.292232,8.796372,-6.934684,12.310749,-2.621089,11.539003,-3.2895591,7.6336174,-4.987305,7.8702264,-4.1747746,10.260831,-6.0994916,7.547593,-3.7757707,6.9365225,-4.4687943,7.394471,-5.4645267,11.568809,-3.250616,9.67558,-3.0818264,9.305446,-3.6509376,11.164476,-3.6711717,7.0990977,-6.2665567,7.2714143,-4.2208433,9.539137,-2.6999094,7.7244754,-0.6264897,10.018453,-1.1072102,10.082874,1.4303036,10.234298,-0.10461395,12.186809,-1.1342995,9.478242,0.09545774,8.859538,1.3791199,9.209384,1.6989285,10.147049,0.9981192,8.652442,0.81091654,7.8331747,1.6929276,7.233706,1.2847503,7.294699,1.3576839,6.545889,0.0791394,1.4384136,5201.581538900521,2845.499812055519,5062.415906668762,1414.7273702862965,10362.73978960396,5470.981757359503,0.08526792620668316,0.07730613969448502,0.010924625,0.017601073,295.52632754716296,421.41419363682644,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_01/03-01-07-02-01-01-01.wav,disgust,strong,kids_talking,male
